screen_name,hashtag,tweet_id
louisyacht,#yas,687916719134773249
nihal_asude,#yas,687916692803063808
thebbygrande,#yas,687916692563976192
hakanari1905,#yas,687916689426628608
vamos32,#yas,687916685421056004
rhiabutera,#yas,687916673341472768
J_Haleyyy,#yas,687916672070619136
Qara6ees,#yas,687916661958160384
SafaElmali,#yas,687916656673337344
gulden_tuna,#yas,687916642223976448
yas_0124,#yas,687916629393444864
grandesmarin,#yas,687916611638972416
Kndn__psklg,#yas,687916598263418881
arigdimple,#yas,687916581213618176
kraYSL,#yas,687916577585369088
serhan_sahbaz,#yas,687916573542232064
HeavenlyAriG,#yas,687916565145124864
Littledeerest,#yas,687916549533908992
firuze_peri,#yas,687916543108329472
lovedbyariana,#yas,687916523449499649
imivyaguirre,#yas,687916519418810368
yas_cream,#yas,687916516503883776
swiftandbutera,#yas,687916507297267713
JasmineOG,#yas,687916506416463873
semihatarcin,#yas,687916492579540992
sinankemal06,#yas,687916480520949760
lovedbyariana,#yas,687916479044390913
Fr_Ariana,#yas,687916473940054016
tellmewellxx,#yas,687916469741580288
RajaMohdShahrim,#yas,687916468827127808
NadireDilsad,#yas,687916442692521984
hannahxfangirl,#yas,687916441610268672
yasti_yas,#yas,687916430801502208
yas_yo1,#yas,687916418969387008
Rawkiiee,#yas,687916413470642176
jakexswift,#yas,687916399713386496
mehtap_peri,#yas,687916391924666368
edholguin25,#yas,687916374627254273
Jay_Woww3026,#GivingMeLife,687845625161908224
tai_taidmoore,#GivingMeLife,687804447121125377
ayoyanitza,#GivingMeLife,687711220087046145
jaiallday,#GivingMeLife,687695570534838272
MekaPye100,#GivingMeLife,687638650474098689
CassandraGee,#GivingMeLife,687448059475697664
kl0udIX,#GivingMeLife,687375931569123329
Mod_Bombshell,#GivingMeLife,687339809937965057
green_kuniko,#GivingMeLife,687248551542272000
imnot4gotten,#GivingMeLife,687101353508880385
betberu,#GivingMeLife,686998631992438784
Jalemap,#GivingMeLife,686974106986741760
WolfgangMwanje,#GivingMeLife,686956377923796993
kerriannecovell,#GivingMeLife,686953118601494528
jordan_riverss,#GivingMeLife,686915170698924032
AdamKuhn,#GivingMeLife,686724359818473473
kaleismom,#GivingMeLife,686691465121009664
jsacks28,#GivingMeLife,686669901512208384
PurpleMonsterNY,#GivingMeLife,686668710803828737
OmegaCDyson,#GivingMeLife,686564594941345792
QSalmissra,#GivingMeLife,686416411707572224
TJaJP,#GivingMeLife,686381128094203905
ColeTres,#GivingMeLife,686372148504571904
peepthisgal,#GivingMeLife,686361858664628224
MICHAELHOLLYWOO,#GivingMeLife,686361074514317312
ElleOnWords,#GivingMeLife,686359415901978624
ColeTres,#GivingMeLife,686358205144915968
ColeTres,#GivingMeLife,686354684794245120
ttttori234,#GivingMeLife,686294057681842177
ElleOnWords,#GivingMeLife,686237681324429313
krissilv,#GivingMeLife,686034688604008452
PrtyLittleSyko,#GivingMeLife,686000702880149504
jennajohnson94,#GivingMeLife,685972650515128320
L1LK1M,#GivingMeLife,685961621475307520
HeyMinaSlater,#GivingMeLife,685954976137506817
KJBennettBeauty,#GivingMeLife,685938889404624896
Txgrl10,#GivingMeLife,685865923631276032
KIENDYGURL,#GivingMeLife,685836408674762752
olu77,#GivingMeLife,685700085804498944
MadisonActs,#GivingMeLife,685681791571726336
Questlove1962,#GivingMeLife,685587215318151171
ChrisCrockz,#GivingMeLife,685558494351720448
Sayjillleeb,#GivingMeLife,685522694402641920
1962JGB,#GivingMeLife,685409901942849536
GayPimp,#GivingMeLife,685369348551081984
dax_spencer,#GivingMeLife,685326898491097092
WritersUSA,#GivingMeLife,685314504394170368
thekateyproject,#GivingMeLife,685314047932104705
OCliciousDoll,#GivingMeLife,685302133411954688
SoyWepa,#GivingMeLife,685281818808037377
phoeberacca,#GivingMeLife,685252341281366016
ZelmaOfficial,#GivingMeLife,685105396802011137
music_prodigy26,#GivingMeLife,684907527239143424
daaamnitjanet,#GivingMeLife,684840871192358913
missbadiane,#GivingMeLife,684752383398789120
FavoRdEvE143,#GivingMeLife,684746146531667968
1sweet_WI,#GivingMeLife,684588419423444992
danisnotonfire,#Life,687364394519506944
JackJackJohnson,#Life,687362633859645440
chrisbrown,#Life,687631305886965761
coajnr1,#Life,687917256500711424
iamGreggyO,#Life,687917256433504256
madula_kimberly,#Life,687917256353775616
mayvargas1979,#Life,687917256152498176
euniiicornnn,#Life,687917256131481600
AlesanaLyrics,#Life,687917255875665920
drizzylowe,#Life,687917255632515076
ShriyaMohan,#Life,687917255582027778
suscheib,#Life,687917255498137600
vschmitdy,#Life,687917254575439873
justbeauty18,#Life,687917254223069184
Machiavellibot,#Life,687917254051115008
Odessa_Life,#Life,687917253929603072
nyaquino_,#Life,687917251719081984
intodrummers,#Life,687917251320741888
megantongex,#Life,687917251069083649
marylnorth,#Life,687917250452426752
luvkapilsharma,#Life,687917250293153792
punkrocksoss,#Life,687917249961709568
zenieamohammed,#Life,687917249831636992
Volgograd_life,#Life,687917249320058880
Bluekoala99,#Life,687917249265545216
ScienceNowNext,#Life,687917249135513600
s_samy_2,#Life,687917248070156288
shujumi0130,#Life,687917247612911616
sahar_pharma,#Life,687917247491403776
tohmiisiin,#Life,687917247243915268
RalphPolo9,#Life,687917246874841088
dysa1973,#Life,687917246769934336
NicheSpeak,#Life,687917246673514497
davidsams,#Life,687917246560251904
anjusethi1468,#Life,687917245847093248
DirtyySpritee,#Life,687917245272461312
4n_batley,#Life,687917245222240256
KrabSilasHolmes,#Life,687917244706349056
TerimoLessons,#Life,687917244697935872
steveRcook,#Life,687917244244967424
NoahFacee,#Life,687917244186243072
SussanSays,#Life,687917244060311552
janenestamenov1,#Life,687917243859111936
carter_elexus,#Life,687917242986696704
SkinnyESK,#Life,687917242730856449
CamGrumpy,#Life,687917242714054656
lurexhq,#Life,687917242059755520
CosieCtoller,#Life,687917241690669056
georgelarrystyl,#Life,687917241669664768
raaachyrach,#Life,687917241224966144
PassDental,#Life,687917240986038272
celinajamz,#Life,687917239337549824
LongStreetLife,#Life,687917238628782080
deymuhxo,#Life,687917238247133184
KonPet3,#Life,687917238133911552
Volgograd_life,#Life,687917237567680513
A_Areave,#Life,687917237341044736
kumihys,#Life,687917237244592128
yummmy_life,#Life,687917237039050752
bunnybanu90,#Life,687917236929970177
dots_lyrics_bot,#Life,687917236879634432
TrumpNation16,#Life,687917236867051520
MannyNorte,#Life,687917236598759424
__aishx__,#Life,687917236019826689
_zzszs,#Life,687917235810078720
Ton_in_t_Veld,#Life,687917235642494976
JeanneHo_,#Life,687917235172585472
MrsDonald,#Life,687917234753257472
BeingAHappyGirl,#Life,687917234316955648
Enaam_Ali,#Life,687917234220564480
Joee_Blackkk,#Life,687917233729855488
JalenFuckedYB,#Life,687917233499054084
Smile_Sunshine3,#Life,687917233398505472
megaimatu,#Life,687917233050288128
Derrick_5oh,#Life,687917232786116608
_ikvxnvtr,#Life,687917232781840384
maksimlk7aga5,#Life,687917231867564032
eye_rain,#Life,687917231758557185
itsDwayneB,#Life,687917231662043136
fedoseevvarlen4,#Life,687917231565615104
milenabelova108,#Life,687917231414587392
anjusethi1468,#Life,687917231267659776
__closmith,#Life,687917231167127552
kulakovkassii12,#Life,687917231083261953
nikitin_kirilla,#Life,687917231011946496
intuitivescribe,#Life,687917230634450944
matveevkornei15,#Life,687917230537965568
IvanixguIvanixg,#Life,687917230449922048
CineMaakiKasam,#Life,687917230432980992
tretyakovajerv6,#Life,687917230147895296
natalieharrower,#Life,687917229845905408
rvkatare,#Life,687917229824856064
AylenAlmaJB,#Life,687917229812379648
itsdeenaaa_,#Life,687917229384544256
RaniaAlQurashi,#Life,687917229317484544
booksthatmatter,#Life,687917229292261376
NoToPorno,#Life,687917228780556288
innocentxallie,#Life,687917228616888322
Autumn_life_820,#Life,687917228289687552
roosiiiee,#Life,687917228256198656
TheEllenShow,#Happy,687705475035496448
camerondallas,#Happy,687441354608132096
EatBulaga,#Happy,687560988078374912
GiannisNegris,#Happy,687917318094077952
IamMrsKateG,#Happy,687917316219244544
garvita_patel,#Happy,687917315606708224
Fujimaru__20,#Happy,687917315250257920
bunnybanu90,#Happy,687917315069837312
JayneMoobs,#Happy,687917314868703232
GarryStitchell,#Happy,687917314499579904
Reema1503,#Happy,687917314033889281
Myarii_1,#Happy,687917313882980352
Jimmyolojede,#Happy,687917313778151424
LucioOrsini1,#Happy,687917313669115905
wend91,#Happy,687917313618751488
pemusharma99999,#Happy,687917313601875968
BwKsutrECaHwsJa,#Happy,687917313438298112
internet_niche,#Happy,687917313144786944
SayCrayton3X,#Happy,687917313081753600
do3photo,#Happy,687917313035780097
c3ciliya,#Happy,687917313006399488
Sugahunyicetea,#Happy,687917312129777664
czerina_,#Happy,687917312117088256
JadeEmmaColes,#Happy,687917312083668992
riiiii_happy,#Happy,687917311890554881
brownskinboned,#Happy,687917311840268288
marketing_aly,#Happy,687917310502375424
ArianatorBabies,#Happy,687917310359769088
tiffiletmignon,#Happy,687917310225453056
hollyoxonfree,#Happy,687917309512421376
dewisetiyarum,#Happy,687917308543541248
Dirty_J1716,#Happy,687917308342218752
KENibeyours,#Happy,687917307952140289
ActiveVols,#Happy,687917307608305665
Merleawe_OZ,#Happy,687917307398504448
killianftemma_,#Happy,687917307218243584
kanna_jan,#Happy,687917307037810689
oumanndwandwe,#Happy,687917306656239616
zesty_zette,#Happy,687917306517786624
tiffchan_,#Happy,687917306387673088
MonicaKBWall,#Happy,687917305989181440
beccaclark_xx,#Happy,687917305897074688
MissLovely01,#Happy,687917305871773696
PacoDONTdie,#Happy,687917305511071744
NaDeq16,#Happy,687917305213259776
mony29587009,#Happy,687917304932372480
toricarabeo,#Happy,687917304521310208
moon28332764,#Happy,687917304433135617
XHANetwork,#Happy,687917304026271745
riona_0629,#Happy,687917303904616448
jidderty,#Happy,687917303325962240
putrishabilla69,#Happy,687917303019614208
HadeerBaguilan,#Happy,687917302705160192
srijai,#Happy,687917302654853120
MsEmmeHeinrich,#Happy,687917302361264128
__fernandoluis,#Happy,687917302193504256
hils_k,#Happy,687917301740531712
Adewumitheo,#Happy,687917301623042049
MaxYoe7,#Happy,687917300553396225
MaryRushSwag,#Happy,687917299911663616
happy_theory,#Happy,687917299387334656
banao_egbn,#Happy,687917299337019392
RimbilFams_15,#Happy,687917298993070080
ariinaudra,#Happy,687917298569486337
movies_sharing,#Happy,687917298074652672
kaorilouis9199,#Happy,687917297835446272
TX92Soyu,#Happy,687917296782708736
AlterEgoVVeed,#Happy,687917296275226624
imfrankie_,#Happy,687917295973363712
sarahlcto,#Happy,687917295113342976
MichaelChar_Lie,#Happy,687917294358413313
melchorperocho6,#Happy,687917294345834497
Virdition,#Happy,687917294266142720
cmajau_,#Happy,687917294249504769
JoelBeet,#Happy,687917293922299905
krissyalini,#Happy,687917292391247872
bill_mayberry,#Happy,687917292307361792
prafull_vasane,#Happy,687917291372199937
Nplmycontryside,#Happy,687917290793398272
junxianyew,#Happy,687917290604527616
IRNEAGLE01,#Happy,687917290067722240
lili_figure1057,#Happy,687917290034053120
sierrabluhm,#Happy,687917289543356416
TugelaHardware,#Happy,687917289526673410
TruePlaya_,#Happy,687917288540868608
Schmosley,#Happy,687917287526035456
El3hood,#Happy,687917287228194816
aryncis,#Happy,687917287207223296
GifteaseIndia,#Happy,687917287030951936
MossimoKidsPh,#Happy,687917286733262849
_Mattmilne,#Happy,687917286246739968
ElleeeOrtiz,#Happy,687917286221467648
MuhammadihsanMI,#Happy,687917286083018752
prajakta_talks,#Happy,687917285558890496
HajarAlmohsen,#Happy,687917285143621632
_yienn,#Happy,687917285093183489
rkaalirasu,#Happy,687917284749254656
umesh_darwai,#Happy,687917284619255808
_AROD10,#Happy,687917284157861889
BAILONAdreamer,#Happy,687917283071528961
DailyMailAU,#Sickening,687537727206731776
jpodhoretz,#Sickening,687473778134269952
BernardKeane,#Sickening,687851216324444161
Viticz,#Sickening,687917340990640129
aliyaghoreichii,#Sickening,687916996915101697
Kafiyamo,#Sickening,687915965254889473
wildfllower_,#Sickening,687915879128928256
cindycurtis22,#Sickening,687915614556520448
NancyBradyUSA,#Sickening,687915240781156356
robmcd85,#Sickening,687915223341240320
zchryzachary,#Sickening,687914876996468736
BroomeMustSpeak,#Sickening,687912422330351616
JewelleryTales,#Sickening,687912273810161665
GuyLeJeune,#Sickening,687911237817090048
MLutherQuotes,#Sickening,687911103821643776
scarletmonahan,#Sickening,687910715353612288
cmdorsey,#Sickening,687910210959114241
breezaay_,#Sickening,687909773795180546
sophiedodds12,#Sickening,687909640882012160
aryaannise,#Sickening,687909414297276416
MarkVonLukas,#Sickening,687909006233485312
wayaola,#Sickening,687908522315628544
Phostir,#Sickening,687908308045279233
Vocaloid__IA,#Sickening,687908289544208385
nunamxmr,#Sickening,687907543373320193
eniola_john,#Sickening,687907387538313216
GavinEddington,#Sickening,687907101927030785
bellaaaaaaj_,#Sickening,687905977958567936
gbemy01,#Sickening,687904956448387072
Debramax,#Sickening,687904940572958720
Ddejay_,#Sickening,687904650071269376
davy_karega,#Sickening,687904475433013250
KaushaliTrivedi,#Sickening,687904470806626305
syapotter,#Sickening,687904310642909184
iLove_Darienne,#Sickening,687904075636146176
msann43,#Sickening,687903979129327616
b2mishra06,#Sickening,687903872627572740
AdrianHattan,#Sickening,687903356505952256
DebraAr49979596,#Sickening,687902928628269056
philipjkyle,#Sickening,687902764303781888
HunterParson1,#Sickening,687902679067000832
sambolamm,#Sickening,687902619575148544
MEERKAT_MSU,#Sickening,687902398371659776
LizannV,#Sickening,687902298140327937
____nur,#Sickening,687902033463099393
schreze,#Sickening,687901989167038464
SilenceDogoodXV,#Sickening,687901946322235392
NonsenseEngine,#Sickening,687901919508066304
Daydreamerdiary,#Sickening,687901755066200065
mrbraindead12,#Sickening,687901650758012929
dolangirl3,#Sickening,687901478959190016
JoshuaDaCat,#Sickening,687901441801863169
Nemo_1219,#Sickening,687901433224495104
AsapEmma18,#Sickening,687901256841584640
alicmurray,#Sickening,687901167368683520
Nemo_1219,#Sickening,687900796516564992
MissBrookiee1,#Sickening,687900785737351168
LifeUnexisted,#Sickening,687900527766581248
frannkieee_,#Sickening,687900061259304960
Barnesy19,#Sickening,687899969139961856
AsapEmma18,#Sickening,687899901087367168
pritch1963,#Sickening,687899829796749312
nhlenhle_96,#Sickening,687899207445929984
JayDozy,#Sickening,687899063996387328
_PseudoKid,#Sickening,687898692750192640
MartinOKeeffee,#Sickening,687898523099107328
5b20be6386164f8,#Sickening,687898413925535744
Paul_is_a_twit,#Sickening,687898410398031873
Mr_richard_cady,#Sickening,687898289807716354
shesdigital,#Sickening,687898094952820736
nebabwe,#Sickening,687897936211128322
sueyisue,#Sickening,687897890614677504
UTHornsRawk,#Sickening,687897793365553153
Marqolic,#Sickening,687897757189861376
DylannD94,#Sickening,687897678253015040
Rheumatology_Dr,#Sickening,687897659621912576
zachverlaan,#Sickening,687897033122811904
smoothestgoon_,#Sickening,687897025975848960
Jumping_Gene,#Sickening,687896949639393280
PiratesMutiny,#Sickening,687896842055491584
MareejoXaamud,#Sickening,687896827086139393
NoLibsZone,#Sickening,687896796497051648
livvvv_1849,#Sickening,687896795180064768
gunnergoz,#Sickening,687896670906888192
mhmhart,#Sickening,687896533149323264
MahamudBille,#Sickening,687896504971968512
Monaaee_xo,#Sickening,687896381973905408
TobbaYemen,#Sickening,687896076217618432
bussinmotion,#Sickening,687895887977312256
Tradescant,#Sickening,687895767055503360
prince_awil,#Sickening,687895732783837185
platozkv,#Sickening,687895660322926592
FallForMySmile,#Sickening,687895513232965633
JamalBuyuan,#Sickening,687895441292181504
MatthieuKaram,#Sickening,687895275726307328
Billyallnight,#Sickening,687895261771763712
1981_jain,#Sickening,687895245871120384
Summyb143,#Sickening,687894982913425408
reinisee,#Sickening,687894460823252992
TassieDevilBVB,#Sickening,687894261463781376
Arsenal,#Squad,687635813912428545
usweekly,#Squad,687620879858151424
EnglandRugby,#Squad,687273371374084096
games_ideas_bot,#Squad,687917384112418816
esssenziale,#Squad,687917384062074880
TayIorSwift2Day,#Squad,687917379167207426
xQueenRo,#Squad,687917374419251200
Luvosifumba,#Squad,687917370501763072
kinkyjustin,#Squad,687917356010479616
CraftyDylan,#Squad,687917350948048897
cabaltera_i,#Squad,687917350264242177
kinkyjustin,#Squad,687917336112676864
tubuutlohs,#Squad,687917335764688896
oteucravo,#Squad,687917310305284096
slayavengers,#Squad,687917303892193280
Buyard_1998,#Squad,687917300482097153
Trigger_Trey_,#Squad,687917298674434049
CBEMSAlerts,#Squad,687917290667556864
iVoteForBest,#Squad,687917276285276160
1993_sweet,#Squad,687917274469105664
AnaTeresa_XD,#Squad,687917267456229376
RuggaWorld,#Squad,687917259696783360
francesslilyy,#Squad,687917255762432001
gavin_crow,#Squad,687917250318348289
AndrieaDenise,#Squad,687917247902433281
anisha_w,#Squad,687917247772246016
queenfukknlwa,#Squad,687917246803501056
Luis_llamas17,#Squad,687917245599580160
Eran_persists,#Squad,687917241258516480
dj_on_the_moon,#Squad,687917240025391104
YaoiMate,#Squad,687917223747403776
WeAreBangalore,#Squad,687917219431354368
ellellesays,#Squad,687917216310804480
im_ms18,#Squad,687917215404920832
rugburnedbabies,#Squad,687917212909305860
tycashhhh,#Squad,687917205556727808
kalebbrunson,#Squad,687917195028897792
ujjwalpant,#Squad,687917188699693056
V_Dudeeee,#Squad,687917180571127808
mohan_pyaare,#Squad,687917168462278656
arunn2005,#Squad,687917166872510464
JakeJones02,#Squad,687917160103034880
Iam_Neliswa,#Squad,687917159125807104
Squad_Bot,#Squad,687917156948819969
KiruTaye,#Squad,687917156936331264
en_iyi_vine,#Squad,687917146949705728
5liveSport,#Squad,687917141761343488
JoeJonasPriv9,#Squad,687917130449317888
Tlerra_S_Morris,#Squad,687917128343793664
TlmEzellTV,#Squad,687917127647379456
TaeTae_KUnlt,#Squad,687917124879290368
flavadolls,#Squad,687917124568936448
sacaggarwal,#Squad,687917124413620224
_mekell,#Squad,687917123306270720
noobzmovle,#Squad,687917115639214080
JiLLA_JUNT1995,#Squad,687917114355617792
RlhannaFNZ,#Squad,687917114167001088
4Dadream,#Squad,687917112728371200
Eds_F4ns,#Squad,687917111394627585
